actual_label,ensemble_probability,prediction_variance,probability_only_decision,uncertainty_aware_decision,probability_only_cost,uncertainty_aware_cost,cost_difference
1,0.374433556653537,0.004397639705999,manual_review,manual_review,1.0,1.0,0.0
0,0.2584497169015432,0.0007466298759511,manual_review,manual_review,1.0,1.0,0.0
1,0.3808683126262326,0.0007124860613993,manual_review,manual_review,1.0,1.0,0.0
0,0.276154564257397,0.0005129114205506,manual_review,manual_review,1.0,1.0,0.0
0,0.190311560347001,0.0001735106741036,auto_process,auto_process,0.0,0.0,0.0
0,0.1532909063569428,0.0001308436164657,auto_process,auto_process,0.0,0.0,0.0
1,0.334833974985965,0.0004694574470239,manual_review,manual_review,1.0,1.0,0.0
0,0.2013101976954201,0.0007830744372353,manual_review,manual_review,1.0,1.0,0.0
1,0.3684030010309173,0.0005353884816901,manual_review,manual_review,1.0,1.0,0.0
1,0.3419575068325076,0.0021272562517164,manual_review,manual_review,1.0,1.0,0.0
0,0.3898249365641912,0.0016289989255561,manual_review,manual_review,1.0,1.0,0.0
1,0.3290340452314733,0.0007545052004083,manual_review,manual_review,1.0,1.0,0.0
0,0.2061322090576445,0.0004916001036811,manual_review,manual_review,1.0,1.0,0.0
1,0.3846873650002697,0.0026688301325,manual_review,manual_review,1.0,1.0,0.0
0,0.2743306679926434,0.0004503453763665,manual_review,manual_review,1.0,1.0,0.0
0,0.19917071793386,0.0018595490759598,auto_process,auto_process,0.0,0.0,0.0
0,0.1208489413337264,0.000521028614852,auto_process,auto_process,0.0,0.0,0.0
1,0.3428617299933822,0.0002055081415147,manual_review,manual_review,1.0,1.0,0.0
0,0.211026036486755,0.0003731181446625,manual_review,manual_review,1.0,1.0,0.0
0,0.320328076644885,0.0011053749535529,manual_review,manual_review,1.0,1.0,0.0
0,0.2253764378631152,0.0004201473156803,manual_review,manual_review,1.0,1.0,0.0
0,0.1940595801361697,0.0004427176867694,auto_process,auto_process,0.0,0.0,0.0
0,0.1617631182951997,0.0001398784240145,auto_process,auto_process,0.0,0.0,0.0
1,0.3884195865775686,0.0002335275091625,manual_review,manual_review,1.0,1.0,0.0
0,0.193268290659837,0.000478356922564,auto_process,auto_process,0.0,0.0,0.0
0,0.1665096875406975,0.0002151933630427,auto_process,auto_process,0.0,0.0,0.0
0,0.2691173104759153,0.0005770333359405,manual_review,manual_review,1.0,1.0,0.0
0,0.3528778563566808,0.00043346498798,manual_review,manual_review,1.0,1.0,0.0
1,0.1949758360129802,8.970846858669675e-05,auto_process,auto_process,5.0,5.0,0.0
0,0.3212206803887651,0.000285159848916,manual_review,manual_review,1.0,1.0,0.0
1,0.138493997301755,0.0004568669457745,auto_process,auto_process,5.0,5.0,0.0
1,0.2059467301903141,0.0009925774939476,manual_review,manual_review,1.0,1.0,0.0
0,0.2525040633565408,0.0018593577530225,manual_review,manual_review,1.0,1.0,0.0
1,0.23669574963769,0.0002877642371,manual_review,manual_review,1.0,1.0,0.0
0,0.2359784648731228,0.0004469053053083,manual_review,manual_review,1.0,1.0,0.0
0,0.3346227212094846,0.0007893713163219,manual_review,manual_review,1.0,1.0,0.0
0,0.2866773228820571,0.0001477799984577,manual_review,manual_review,1.0,1.0,0.0
0,0.2177819822275691,0.0002910794202957,manual_review,manual_review,1.0,1.0,0.0
0,0.3597811455771108,0.0005951619986032,manual_review,manual_review,1.0,1.0,0.0
0,0.3164329404195871,0.0007419717357691,manual_review,manual_review,1.0,1.0,0.0
0,0.1795217437391349,0.0005228255687545,auto_process,auto_process,0.0,0.0,0.0
1,0.1955018865352444,0.0003637672033744,auto_process,auto_process,5.0,5.0,0.0
1,0.4892093833692854,0.0054765713378407,manual_review,manual_review,1.0,1.0,0.0
0,0.2418619850376328,0.0002722068735636,manual_review,manual_review,1.0,1.0,0.0
0,0.1819444560267142,0.0002310937280219,auto_process,auto_process,0.0,0.0,0.0
0,0.1686800977765941,0.0025741017509734,auto_process,auto_process,0.0,0.0,0.0
0,0.3211618148335114,0.0019459159527577,manual_review,manual_review,1.0,1.0,0.0
0,0.1029547687113818,0.0002729019652931,auto_process,auto_process,0.0,0.0,0.0
0,0.3641883563676102,0.0021935189365115,manual_review,manual_review,1.0,1.0,0.0
0,0.2784850557589489,0.0003231628909766,manual_review,manual_review,1.0,1.0,0.0
0,0.2832962173103985,0.003760546841592,manual_review,manual_review,1.0,1.0,0.0
1,0.1437609582491562,5.740422894080635e-05,auto_process,auto_process,5.0,5.0,0.0
1,0.1890884563547809,0.0003511173692851,auto_process,auto_process,5.0,5.0,0.0
0,0.4351729872533658,0.0015494318558127,manual_review,manual_review,1.0,1.0,0.0
1,0.1595037696351502,0.0005581206142848,auto_process,auto_process,5.0,5.0,0.0
0,0.2382542943842845,0.0003550818500614,manual_review,manual_review,1.0,1.0,0.0
0,0.3367290136239334,0.001327517418553,manual_review,manual_review,1.0,1.0,0.0
0,0.2931068555642186,0.0006639787435574,manual_review,manual_review,1.0,1.0,0.0
0,0.2207601874049372,0.0001366788181948,manual_review,manual_review,1.0,1.0,0.0
0,0.2383274989855364,0.0005640182630419,manual_review,manual_review,1.0,1.0,0.0
0,0.313824001913204,0.0011615586256432,manual_review,manual_review,1.0,1.0,0.0
0,0.1412989910265365,0.0002895112861475,auto_process,auto_process,0.0,0.0,0.0
1,0.199853239461978,0.0001008917219841,auto_process,auto_process,5.0,5.0,0.0
0,0.2433345622103303,0.0001205084361841,manual_review,manual_review,1.0,1.0,0.0
0,0.1108382002090018,7.839252018477732e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.2575830306405344,0.0002052746749474,manual_review,manual_review,1.0,1.0,0.0
0,0.2014293299333106,0.0001274637080209,manual_review,manual_review,1.0,1.0,0.0
0,0.3259106878248746,0.0010069843591539,manual_review,manual_review,1.0,1.0,0.0
0,0.2248360419870038,0.0001060619995956,manual_review,manual_review,1.0,1.0,0.0
0,0.0930437341165624,0.0004430276096894,auto_process,auto_process,0.0,0.0,0.0
0,0.1915157910465571,0.0005359169286135,auto_process,auto_process,0.0,0.0,0.0
1,0.1628689990457968,0.0014906109484938,auto_process,auto_process,5.0,5.0,0.0
1,0.3692852988175539,0.0009791237290391,manual_review,manual_review,1.0,1.0,0.0
0,0.3139108290724907,0.0004222612423216,manual_review,manual_review,1.0,1.0,0.0
0,0.2350420692591173,0.0009059840625536,manual_review,manual_review,1.0,1.0,0.0
0,0.2433615790827888,0.0001403946932679,manual_review,manual_review,1.0,1.0,0.0
0,0.2142223271736887,0.0005441512149982,manual_review,manual_review,1.0,1.0,0.0
0,0.2676236421756175,0.0011224855807357,manual_review,manual_review,1.0,1.0,0.0
0,0.0877013785655965,0.0002207053655684,auto_process,auto_process,0.0,0.0,0.0
0,0.3679440061604426,0.0020049685115685,manual_review,manual_review,1.0,1.0,0.0
0,0.2019895961788048,0.0012061550943243,manual_review,manual_review,1.0,1.0,0.0
0,0.2786624273586398,0.005561476969352,manual_review,manual_review,1.0,1.0,0.0
1,0.1317407862007104,0.0004180126244947,auto_process,auto_process,5.0,5.0,0.0
0,0.1705892115214617,0.0002283389709632,auto_process,auto_process,0.0,0.0,0.0
1,0.2108500561108842,0.0005331226856996,manual_review,manual_review,1.0,1.0,0.0
0,0.2016973798818687,0.0006312395067316,manual_review,manual_review,1.0,1.0,0.0
0,0.1581664241129249,0.0002505745427768,auto_process,auto_process,0.0,0.0,0.0
1,0.1093703132150396,7.572885934472857e-05,auto_process,auto_process,5.0,5.0,0.0
0,0.2603607405154979,0.0011846590823623,manual_review,manual_review,1.0,1.0,0.0
0,0.2619657366515606,0.0006175405819584,manual_review,manual_review,1.0,1.0,0.0
1,0.3614524745063128,0.0010773969797047,manual_review,manual_review,1.0,1.0,0.0
0,0.2631070554981052,0.0004312894325055,manual_review,manual_review,1.0,1.0,0.0
0,0.2986461651628266,0.0004448044111399,manual_review,manual_review,1.0,1.0,0.0
0,0.1178075056288149,0.0001690731013511,auto_process,auto_process,0.0,0.0,0.0
0,0.2775073432289575,0.0025339081964418,manual_review,manual_review,1.0,1.0,0.0
0,0.2694312796960226,0.0009880223944074,manual_review,manual_review,1.0,1.0,0.0
0,0.1993316970028647,0.001708379747463,auto_process,auto_process,0.0,0.0,0.0
1,0.3751746068884133,0.0026427671717992,manual_review,manual_review,1.0,1.0,0.0
0,0.2133862135212424,0.0003046471978636,manual_review,manual_review,1.0,1.0,0.0
0,0.2405826229578436,0.0002483567576772,manual_review,manual_review,1.0,1.0,0.0
0,0.1315918709257857,0.0001638422715036,auto_process,auto_process,0.0,0.0,0.0
0,0.2231517267300519,0.0002658844743669,manual_review,manual_review,1.0,1.0,0.0
1,0.1187366929121538,0.0002835007146213,auto_process,auto_process,5.0,5.0,0.0
0,0.1977634320809262,0.0007273103982403,auto_process,auto_process,0.0,0.0,0.0
0,0.3202606445971639,0.0018005447415648,manual_review,manual_review,1.0,1.0,0.0
1,0.3270685996800883,0.0044385835014649,manual_review,manual_review,1.0,1.0,0.0
0,0.2463682956661322,0.0020358652607726,manual_review,manual_review,1.0,1.0,0.0
0,0.2328579108217462,0.0001403845108697,manual_review,manual_review,1.0,1.0,0.0
0,0.225352618038585,0.0008086490235035,manual_review,manual_review,1.0,1.0,0.0
0,0.2492771730022004,0.0002578507183934,manual_review,manual_review,1.0,1.0,0.0
0,0.2115871166841553,0.0005078767860299,manual_review,manual_review,1.0,1.0,0.0
0,0.1449552603179374,0.0001498854613208,auto_process,auto_process,0.0,0.0,0.0
0,0.1605973249403885,0.0003677715766544,auto_process,auto_process,0.0,0.0,0.0
0,0.2725279815587371,0.0011832004106047,manual_review,manual_review,1.0,1.0,0.0
0,0.0892259211037723,0.000559463942809,auto_process,auto_process,0.0,0.0,0.0
0,0.3237356171402587,0.0003282560579643,manual_review,manual_review,1.0,1.0,0.0
0,0.2439458882803319,0.0022836028981452,manual_review,manual_review,1.0,1.0,0.0
1,0.2619602557826989,0.003734331399119,manual_review,manual_review,1.0,1.0,0.0
0,0.2377921970443978,0.0001456702411935,manual_review,manual_review,1.0,1.0,0.0
0,0.2507322625819047,0.0002213494590955,manual_review,manual_review,1.0,1.0,0.0
1,0.1289055352483716,0.0001455838351414,auto_process,auto_process,5.0,5.0,0.0
0,0.2075157531650067,0.0001563962968276,manual_review,manual_review,1.0,1.0,0.0
1,0.1022248517496114,0.0004534670061593,auto_process,auto_process,5.0,5.0,0.0
0,0.1767674185123067,0.0003023602498273,auto_process,auto_process,0.0,0.0,0.0
0,0.2952332465802819,0.0001456534497523,manual_review,manual_review,1.0,1.0,0.0
0,0.3215451715808877,0.000659091669208,manual_review,manual_review,1.0,1.0,0.0
0,0.1356765458877841,0.000100087393506,auto_process,auto_process,0.0,0.0,0.0
0,0.206686539910997,0.0001316762643553,manual_review,manual_review,1.0,1.0,0.0
0,0.2416673870540747,0.0001262590372992,manual_review,manual_review,1.0,1.0,0.0
1,0.1916455015840861,3.438318302846805e-05,auto_process,auto_process,5.0,5.0,0.0
0,0.3309291500049903,0.0004311194350615,manual_review,manual_review,1.0,1.0,0.0
1,0.4304288909391642,0.0045256168181016,manual_review,manual_review,1.0,1.0,0.0
0,0.309046510663826,0.0019072940812716,manual_review,manual_review,1.0,1.0,0.0
0,0.3153106416184628,0.0007968905358325,manual_review,manual_review,1.0,1.0,0.0
0,0.3872514335973979,0.0018199716278348,manual_review,manual_review,1.0,1.0,0.0
0,0.218723783703503,0.0001156822664698,manual_review,manual_review,1.0,1.0,0.0
1,0.3882589876092022,0.0007268712423068,manual_review,manual_review,1.0,1.0,0.0
1,0.1527223612014063,0.0004943994065042,auto_process,auto_process,5.0,5.0,0.0
0,0.1986197754710076,0.0007438523897182,auto_process,auto_process,0.0,0.0,0.0
0,0.3125997421991234,0.0010840862616848,manual_review,manual_review,1.0,1.0,0.0
0,0.2030465344345234,0.0003422541217366,manual_review,manual_review,1.0,1.0,0.0
0,0.1428087964144882,0.0002455844619121,auto_process,auto_process,0.0,0.0,0.0
0,0.3544359069006417,0.0038198703505889,manual_review,manual_review,1.0,1.0,0.0
0,0.2894640069194584,0.0015230455891555,manual_review,manual_review,1.0,1.0,0.0
0,0.1220220568572363,0.0002637756759238,auto_process,auto_process,0.0,0.0,0.0
0,0.1084817255543023,0.000176308281275,auto_process,auto_process,0.0,0.0,0.0
0,0.1553342086777758,0.0013304742642869,auto_process,auto_process,0.0,0.0,0.0
0,0.1445836122197155,0.0001316289955461,auto_process,auto_process,0.0,0.0,0.0
0,0.1864557599610752,0.0002594169893983,auto_process,auto_process,0.0,0.0,0.0
0,0.183818591103072,0.0002159337552932,auto_process,auto_process,0.0,0.0,0.0
0,0.3417045658340756,0.0041782764969876,manual_review,manual_review,1.0,1.0,0.0
1,0.1509243062108149,0.0002542420893343,auto_process,auto_process,5.0,5.0,0.0
0,0.3698707487323038,0.0013071280455055,manual_review,manual_review,1.0,1.0,0.0
0,0.252670765786269,0.0009257435029578,manual_review,manual_review,1.0,1.0,0.0
0,0.1670828158028154,0.0004746025042763,auto_process,auto_process,0.0,0.0,0.0
0,0.1362666906089553,0.0009720313885919,auto_process,auto_process,0.0,0.0,0.0
0,0.1418940872589111,0.0001201716561979,auto_process,auto_process,0.0,0.0,0.0
0,0.1171210219239686,0.0001551871340284,auto_process,auto_process,0.0,0.0,0.0
0,0.3753225710351401,0.0016341606228852,manual_review,manual_review,1.0,1.0,0.0
1,0.3048411871253868,0.0010616932975728,manual_review,manual_review,1.0,1.0,0.0
1,0.2867888901431467,0.0003822871511217,manual_review,manual_review,1.0,1.0,0.0
0,0.153607828108419,0.0009950384177713,auto_process,auto_process,0.0,0.0,0.0
0,0.1185950633818249,0.0002246945177926,auto_process,auto_process,0.0,0.0,0.0
0,0.1259415634448689,0.0002802879941185,auto_process,auto_process,0.0,0.0,0.0
0,0.110096510577611,8.83239834395268e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.2609045938890273,0.0006954518087052,manual_review,manual_review,1.0,1.0,0.0
1,0.2267693190759264,0.0010401007096321,manual_review,manual_review,1.0,1.0,0.0
1,0.171541295211416,0.000120486390678,auto_process,auto_process,5.0,5.0,0.0
0,0.166568983127517,0.0006620013464927,auto_process,auto_process,0.0,0.0,0.0
0,0.3033766008863995,0.0028534239674281,manual_review,manual_review,1.0,1.0,0.0
0,0.2155307901564928,0.0001229267146631,manual_review,manual_review,1.0,1.0,0.0
0,0.1206533423605368,0.0002392611106694,auto_process,auto_process,0.0,0.0,0.0
1,0.3661025503879552,0.0013074074942912,manual_review,manual_review,1.0,1.0,0.0
0,0.1729750943831781,0.0002314200565868,auto_process,auto_process,0.0,0.0,0.0
0,0.212726766888605,0.0003483635303666,manual_review,manual_review,1.0,1.0,0.0
0,0.3846734921967984,0.0038332724944809,manual_review,manual_review,1.0,1.0,0.0
0,0.2093643481026697,0.0006714752336669,manual_review,manual_review,1.0,1.0,0.0
0,0.2191336222278519,0.000581606636501,manual_review,manual_review,1.0,1.0,0.0
0,0.3004528583472923,0.0011213892104769,manual_review,manual_review,1.0,1.0,0.0
0,0.2584421128013041,0.0036116385150725,manual_review,manual_review,1.0,1.0,0.0
0,0.2910247188804407,0.000475292343606,manual_review,manual_review,1.0,1.0,0.0
1,0.1595369312636742,0.000297604621069,auto_process,auto_process,5.0,5.0,0.0
0,0.1520282782790853,0.0002248993904691,auto_process,auto_process,0.0,0.0,0.0
1,0.2359351022088707,0.0008246723378607,manual_review,manual_review,1.0,1.0,0.0
0,0.3790022870313359,0.0033635824391856,manual_review,manual_review,1.0,1.0,0.0
1,0.3667297397599073,0.000323707002156,manual_review,manual_review,1.0,1.0,0.0
0,0.1977099977323931,0.0003328426929892,auto_process,auto_process,0.0,0.0,0.0
0,0.1717254203091921,5.723397567243527e-05,auto_process,auto_process,0.0,0.0,0.0
1,0.2954603285935566,0.0029631564830594,manual_review,manual_review,1.0,1.0,0.0
0,0.1663039133648102,0.0004304759739541,auto_process,auto_process,0.0,0.0,0.0
0,0.1278639122638504,8.323992409416972e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.1634513939127873,0.0008337262855067,auto_process,auto_process,0.0,0.0,0.0
1,0.2788537395754403,0.0001172733644215,manual_review,manual_review,1.0,1.0,0.0
1,0.324019047347108,0.0001646396298137,manual_review,manual_review,1.0,1.0,0.0
1,0.1975135563814964,0.0004926878214855,auto_process,auto_process,5.0,5.0,0.0
0,0.1909172784471563,0.0008817047531711,auto_process,auto_process,0.0,0.0,0.0
1,0.1148103811828331,0.0005405917287348,auto_process,auto_process,5.0,5.0,0.0
1,0.2151013253697875,0.0002274974787253,manual_review,manual_review,1.0,1.0,0.0
0,0.3092922689068472,0.0006754954900021,manual_review,manual_review,1.0,1.0,0.0
0,0.2845059763720503,0.0002995633220101,manual_review,manual_review,1.0,1.0,0.0
0,0.1338498568332728,0.0001566877143848,auto_process,auto_process,0.0,0.0,0.0
1,0.2274455767531313,0.0012435676363466,manual_review,manual_review,1.0,1.0,0.0
0,0.4092232485137072,0.0010229141591195,manual_review,manual_review,1.0,1.0,0.0
0,0.2954636727501065,0.0002304021310279,manual_review,manual_review,1.0,1.0,0.0
0,0.3035543420846802,0.0012914737090898,manual_review,manual_review,1.0,1.0,0.0
0,0.3236146915918521,0.0015750730215264,manual_review,manual_review,1.0,1.0,0.0
0,0.2611616167582216,0.0001143317503831,manual_review,manual_review,1.0,1.0,0.0
0,0.1291981537396551,0.0001892945769369,auto_process,auto_process,0.0,0.0,0.0
0,0.2041270712647556,0.0007937966889067,manual_review,manual_review,1.0,1.0,0.0
0,0.1873456277652162,0.0004017880258979,auto_process,auto_process,0.0,0.0,0.0
1,0.398945979608244,0.0014278928723951,manual_review,manual_review,1.0,1.0,0.0
1,0.3596431119534394,0.0014598644467946,manual_review,manual_review,1.0,1.0,0.0
1,0.1640142476364238,0.000228512001953,auto_process,auto_process,5.0,5.0,0.0
1,0.1303189059833839,0.0002676204931628,auto_process,auto_process,5.0,5.0,0.0
0,0.1479060933296156,6.069766370261839e-05,auto_process,auto_process,0.0,0.0,0.0
1,0.1851354521701615,0.0002090227207857,auto_process,auto_process,5.0,5.0,0.0
0,0.2531393788147564,0.0003609415698704,manual_review,manual_review,1.0,1.0,0.0
0,0.1496142075845107,0.0001551880095755,auto_process,auto_process,0.0,0.0,0.0
0,0.2585133458415271,0.0011807745070984,manual_review,manual_review,1.0,1.0,0.0
1,0.2446721088385324,0.0005521686525124,manual_review,manual_review,1.0,1.0,0.0
1,0.2355666729941319,0.0017449357989201,manual_review,manual_review,1.0,1.0,0.0
0,0.324863767520253,0.0019327054836336,manual_review,manual_review,1.0,1.0,0.0
0,0.1766061623166702,0.0019670941090195,auto_process,auto_process,0.0,0.0,0.0
0,0.2607343916189654,0.0028044582527923,manual_review,manual_review,1.0,1.0,0.0
0,0.1495148222258672,0.0013052372218322,auto_process,auto_process,0.0,0.0,0.0
0,0.1176083173856707,0.0005209583473551,auto_process,auto_process,0.0,0.0,0.0
0,0.3243350138516517,0.0008481007277963,manual_review,manual_review,1.0,1.0,0.0
0,0.2960344034380252,0.0002924777331116,manual_review,manual_review,1.0,1.0,0.0
1,0.1555146949984692,6.024155691046176e-05,auto_process,auto_process,5.0,5.0,0.0
